"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S760","2019-09-30 19:00:00","1621.000","10.000","1.900","16.000","1.000","828.700","","23.000","-99.000","-99.000","-99.000","18.200","","15.100",""
"C0O830","2019-09-30 19:00:00","127.000","299.000","0.700","25.900","0.940","985.300","","0.000","-99.000","-99.000","-99.000","31.100","","23.700",""
"C0A9A0","2019-09-30 19:00:00","24.000","39.000","6.200","25.200","0.850","997.600","","24.000","18.200","30.000","","27.300","","24.800",""
"C0AD50","2019-09-30 19:00:00","84.000","13.000","5.200","24.400","1.000","992.200","","25.000","12.100","51.000","","27.000","","24.000",""
"C0G620","2019-09-30 19:00:00","110.000","356.000","3.300","24.700","0.910","987.300","","0.000","9.200","331.000","","30.700","","23.800",""
"C0V310","2019-09-30 19:00:00","46.000","318.000","2.000","27.400","0.790","992.600","","0.000","-99.000","-99.000","-99.000","30.500","","24.400",""
"C0X110","2019-09-30 19:00:00","20.000","31.000","3.100","28.200","0.730","997.100","","0.000","10.500","17.000","","31.400","","26.500",""
"C0S980","2019-09-30 19:00:00","901.000","266.000","1.600","22.300","0.880","899.600","","11.000","-99.000","-99.000","-99.000","23.800","","18.800",""
"C0O860","2019-09-30 19:00:00","38.000","348.000","1.800","27.200","0.890","994.400","","0.000","-99.000","-99.000","-99.000","30.800","","25.300",""
"C0U950","2019-09-30 19:00:00","1012.000","21.000","9.800","18.900","1.000","890.000","","103.000","22.900","348.000","","21.000","","17.900",""
"C0R260","2019-09-30 19:00:00","76.000","0.000","0.000","26.400","0.960","990.300","","0.000","-99.000","-99.000","-99.000","29.000","","24.400",""
"C0X270","2019-09-30 19:00:00","33.000","9.000","2.700","26.300","0.810","996.700","","0.000","-99.000","-99.000","-99.000","32.400","","24.800",""
"C0G880","2019-09-30 19:00:00","92.000","350.000","2.500","25.100","0.830","989.500","","0.000","-99.000","-99.000","-99.000","29.300","","24.100",""
"C0R520","2019-09-30 19:00:00","18.000","329.000","1.000","28.400","0.830","996.800","","0.000","-99.000","-99.000","-99.000","30.600","","25.600",""
"C0O810","2019-09-30 19:00:00","161.000","203.000","0.700","26.200","0.990","983.800","","0.000","-99.000","-99.000","-99.000","29.500","","23.600",""
"C0E790","2019-09-30 19:00:00","344.000","27.000","2.500","23.600","0.960","960.500","","0.000","10.500","207.000","","29.900","","23.100",""
"C0F9Y0","2019-09-30 19:00:00","3313.000","340.000","2.100","8.400","1.000","678.800","","0.000","7.400","328.000","","9.400","","5.500",""
"C0S930","2019-09-30 19:00:00","248.000","238.000","1.600","22.700","0.970","970.700","","26.000","-99.000","-99.000","-99.000","27.500","","21.500",""
"C0M770","2019-09-30 19:00:00","164.000","358.000","3.000","25.100","0.930","981.200","","0.000","-99.000","-99.000","-99.000","29.200","","23.800",""
"C0R470","2019-09-30 19:00:00","103.000","143.000","1.100","28.000","0.840","987.700","","0.000","-99.000","-99.000","-99.000","30.300","","25.000",""
"C0W120","2019-09-30 19:00:00","58.000","349.000","16.000","25.200","0.830","995.300","","0.000","27.100","356.000","","26.400","","25.100",""
"C0V350","2019-09-30 19:00:00","36.000","300.000","2.800","28.000","0.780","995.700","","0.000","-99.000","-99.000","-99.000","32.000","","24.000",""
"CM0160","2019-09-30 19:00:00","196.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V500","2019-09-30 19:00:00","6.000","11.000","1.900","28.800","0.770","996.900","","0.000","-99.000","-99.000","-99.000","29.700","","26.500",""
"C0SA30","2019-09-30 19:00:00","92.000","349.000","0.800","25.200","0.850","988.400","","21.000","-99.000","-99.000","-99.000","28.000","","23.900",""
"C0U710","2019-09-30 19:00:00","1942.000","161.000","1.000","14.200","0.990","798.200","","227.500","7.500","98.000","","14.900","","12.300",""
"C0K580","2019-09-30 19:00:00","26.000","358.000","4.000","25.600","0.890","997.900","","0.000","10.300","351.000","","30.400","","24.900",""
"C0X050","2019-09-30 19:00:00","25.000","27.000","5.400","26.800","0.800","995.800","","0.000","10.600","23.000","","31.400","","25.200",""
"CM0100","2019-09-30 19:00:00","25.000","33.000","5.300","24.300","0.830","998.500","","6.500","11.900","350.000","","27.600","","24.300",""
"C0AC70","2019-09-30 19:00:00","71.000","348.000","1.700","24.100","0.890","992.300","","80.000","10.400","345.000","","26.300","","23.700",""
"CM0130","2019-09-30 19:00:00","11.000","353.000","7.800","26.900","0.770","999.000","","0.000","13.300","346.000","","29.100","","26.400",""
"C0M760","2019-09-30 19:00:00","40.000","16.000","3.300","-99.000","0.780","995.600","","0.000","9.100","2.000","","-999.000","","-999.000",""
"C0W110","2019-09-30 19:00:00","16.000","24.000","13.800","23.800","0.880","1006.300","","3.500","20.700","27.000","","24.800","","23.400",""
"C0R670","2019-09-30 19:00:00","26.000","264.000","3.400","27.900","-99.000","997.100","","0.000","-99.000","-99.000","-99.000","29.400","","25.700",""
"C0X120","2019-09-30 19:00:00","28.000","355.000","5.200","27.300","0.760","997.200","","0.000","-99.000","-99.000","-99.000","31.700","","25.900",""
"C0R100","2019-09-30 19:00:00","1006.000","315.000","0.500","20.200","0.940","892.100","","0.000","-99.000","-99.000","-99.000","23.800","","19.700",""
"C0C700","2019-09-30 19:00:00","151.000","43.000","4.300","23.000","0.910","984.700","","20.500","14.400","33.000","","26.100","","22.600",""
"C0W130","2019-09-30 19:00:00","18.000","358.000","10.500","26.600","0.760","999.700","","0.000","22.700","4.000","","28.200","","26.400",""
"C0F9R0","2019-09-30 19:00:00","20.000","47.000","7.300","24.800","1.000","998.000","","0.000","14.500","53.000","","30.200","","24.700",""
"C0V660","2019-09-30 19:00:00","25.000","359.000","2.100","28.400","0.750","997.200","","0.000","9.000","355.000","","30.900","","25.500",""
"C0G780","2019-09-30 19:00:00","27.000","14.000","3.700","25.200","0.910","996.300","","0.000","10.800","19.000","","31.200","","25.200",""
"C0C590","2019-09-30 19:00:00","72.000","25.000","4.400","23.900","0.950","992.800","","34.000","10.800","25.000","","26.300","","22.800",""
"C0I520","2019-09-30 19:00:00","3860.000","-99.000","-99.000","4.300","0.930","635.900","","-99.000","-99.000","-99.000","-99.000","6.700","","3.900",""
"C0E530","2019-09-30 19:00:00","341.000","41.000","3.400","22.100","0.960","961.700","","0.500","13.200","56.000","","26.600","","22.100",""
"C0M790","2019-09-30 19:00:00","15.000","21.000","4.700","26.000","0.770","997.000","","0.000","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0R130","2019-09-30 19:00:00","1040.000","255.000","1.700","19.900","0.990","886.100","","0.000","-99.000","-99.000","-99.000","23.700","","19.800",""
"C0AH30","2019-09-30 19:00:00","755.000","23.000","14.200","19.300","1.000","916.600","","93.500","25.300","36.000","","21.400","","18.600",""
"C0X170","2019-09-30 19:00:00","50.000","31.000","2.000","27.500","0.790","992.900","","0.000","-99.000","-99.000","-99.000","32.600","","24.800",""
"CM0120","2019-09-30 19:00:00","4.000","38.000","10.700","26.200","0.770","999.800","","0.000","20.300","50.000","","30.100","","25.900",""
"C0Z290","2019-09-30 19:00:00","946.000","114.000","2.500","19.100","0.990","896.300","","147.500","-99.000","-99.000","-99.000","20.500","","17.300",""
"C0V680","2019-09-30 19:00:00","40.000","345.000","3.600","28.600","0.720","994.400","","0.000","-99.000","-99.000","-99.000","30.300","","25.700",""
"C0F9U0","2019-09-30 19:00:00","74.000","51.000","1.600","25.900","0.850","991.000","","0.000","8.000","24.000","","31.700","","25.900",""
"C0AI10","2019-09-30 19:00:00","76.000","331.000","2.700","23.300","0.970","991.700","","48.000","8.200","340.000","","27.800","","23.100",""
"C0V530","2019-09-30 19:00:00","34.000","360.000","2.900","27.000","0.970","994.800","","0.000","-99.000","-99.000","-99.000","31.400","","24.300",""
"C0R550","2019-09-30 19:00:00","38.000","355.000","1.200","27.700","0.900","995.100","","0.000","-99.000","-99.000","-99.000","29.800","","24.800",""
"C0F9L0","2019-09-30 19:00:00","253.000","34.000","3.800","24.300","0.910","971.000","","0.000","10.500","41.000","","29.500","","24.000",""
"C0A950","2019-09-30 19:00:00","60.000","32.000","13.000","23.100","0.980","994.000","","52.000","20.400","47.000","","26.300","","22.600",""
"C0R160","2019-09-30 19:00:00","45.000","128.000","0.900","27.600","0.990","993.000","","0.000","-99.000","-99.000","-99.000","30.300","","24.500",""
"C0F9S0","2019-09-30 19:00:00","43.000","356.000","3.200","25.600","0.840","994.400","","0.000","10.200","351.000","","31.500","","25.600",""
"C0M820","2019-09-30 19:00:00","980.000","116.000","0.800","19.600","0.900","895.000","","3.500","-99.000","-99.000","-99.000","22.900","","18.700",""
"C0G870","2019-09-30 19:00:00","12.000","10.000","5.800","25.400","0.900","999.500","","0.000","14.400","28.000","","30.900","","25.400",""
"C0R530","2019-09-30 19:00:00","16.000","345.000","2.100","28.000","0.750","996.600","","0.000","-99.000","-99.000","-99.000","28.800","","25.500",""
"C0O840","2019-09-30 19:00:00","134.000","10.000","1.200","25.800","1.000","982.600","","0.000","-99.000","-99.000","-99.000","30.200","","23.700",""
"C0A890","2019-09-30 19:00:00","40.000","200.000","1.200","23.500","0.980","995.100","","52.500","7.100","306.000","","26.400","","23.000",""
"C0A660","2019-09-30 19:00:00","97.000","49.000","4.300","22.700","1.000","989.200","","70.500","12.600","63.000","","25.000","","22.200",""
"C0T9H0","2019-09-30 19:00:00","725.000","253.000","5.200","20.000","0.990","918.000","","60.500","-99.000","-99.000","-99.000","22.200","","18.200",""
"C0R270","2019-09-30 19:00:00","51.000","325.000","1.900","26.500","0.930","992.200","","0.000","-99.000","-99.000","-99.000","30.100","","25.300",""
"C0O980","2019-09-30 19:00:00","18.000","5.000","2.000","27.200","0.790","998.100","","0.000","-99.000","-99.000","-99.000","32.300","","25.400",""
"C0T9I0","2019-09-30 19:00:00","152.000","217.000","2.800","22.600","0.930","980.400","","70.000","-99.000","-99.000","-99.000","25.800","","21.800",""
"C0V760","2019-09-30 19:00:00","30.000","16.000","2.400","28.900","0.700","996.300","","0.000","-99.000","-99.000","-99.000","31.200","","25.700",""
"C0AG90","2019-09-30 19:00:00","25.000","35.000","2.600","25.400","0.840","998.900","","38.000","11.500","110.000","","27.500","","24.600",""
"C0R570","2019-09-30 19:00:00","37.000","32.000","0.400","28.500","0.820","993.700","","0.000","-99.000","-99.000","-99.000","30.700","","25.300",""
"C0O900","2019-09-30 19:00:00","9.000","5.000","4.700","27.100","0.860","998.300","","0.500","-99.000","-99.000","-99.000","31.600","","25.600",""
"C0AD00","2019-09-30 19:00:00","86.000","23.000","3.200","24.900","0.940","991.400","","38.000","14.000","27.000","","26.600","","24.200",""
"C0AH00","2019-09-30 19:00:00","38.000","23.000","4.700","24.300","1.000","995.200","","69.000","14.300","25.000","","26.500","","23.700",""
"C0X080","2019-09-30 19:00:00","2.000","24.000","7.300","26.700","0.800","999.300","","0.000","13.900","20.000","","32.200","","25.200",""
"CM0150","2019-09-30 19:00:00","11.000","7.000","1.500","24.800","0.820","995.500","","30.000","-99.000","-99.000","-99.000","29.400","","22.800",""
"C0I480","2019-09-30 19:00:00","2165.000","137.000","0.400","12.700","0.990","779.900","","19.500","-99.000","-99.000","-99.000","17.100","","12.700",""
"C0U940","2019-09-30 19:00:00","25.000","24.000","4.100","23.700","0.990","996.900","","69.500","12.300","22.000","","26.200","","22.800",""
"C0S970","2019-09-30 19:00:00","19.000","288.000","0.800","27.900","0.700","993.800","","14.000","-99.000","-99.000","-99.000","30.300","","23.000",""
"C0G760","2019-09-30 19:00:00","53.000","350.000","2.600","25.700","0.990","995.600","","0.000","-99.000","-99.000","-99.000","30.100","","24.800",""
"C0V260","2019-09-30 19:00:00","126.000","264.000","0.300","26.700","0.890","985.200","","0.000","-99.000","-99.000","-99.000","30.400","","24.000",""
"C0H990","2019-09-30 19:00:00","3076.000","190.000","2.200","8.600","0.990","698.400","","42.500","-99.000","-99.000","-99.000","10.400","","6.600",""
"C0F9K0","2019-09-30 19:00:00","30.000","25.000","7.500","25.000","0.880","994.800","","0.000","18.400","28.000","","28.600","","24.700",""
"C0AH90","2019-09-30 19:00:00","660.000","244.000","1.200","20.400","0.990","930.000","","111.500","-99.000","-99.000","-99.000","22.700","","20.200",""
"C0W150","2019-09-30 19:00:00","42.000","35.000","6.500","29.500","0.520","1002.000","","0.000","-99.000","-99.000","-99.000","33.100","","27.300",""
"C0F000","2019-09-30 19:00:00","273.000","21.000","3.600","23.400","1.000","967.400","","0.000","10.200","52.000","","29.100","","23.400",""
"C0K410","2019-09-30 19:00:00","20.000","18.000","6.600","26.000","0.820","996.700","","0.000","13.800","354.000","","31.500","","25.100",""
"C0R140","2019-09-30 19:00:00","740.000","129.000","0.600","22.300","0.980","920.900","","0.000","-99.000","-99.000","-99.000","24.600","","21.700",""
"C0V800","2019-09-30 19:00:00","256.000","264.000","0.300","25.000","0.890","968.900","","0.000","-99.000","-99.000","-99.000","28.600","","23.500",""
"C0S830","2019-09-30 19:00:00","288.000","350.000","0.800","23.400","0.900","967.300","","27.000","-99.000","-99.000","-99.000","27.200","","21.400",""
"C0S920","2019-09-30 19:00:00","98.000","223.000","1.900","26.300","0.820","981.000","","15.000","-99.000","-99.000","-99.000","29.700","","23.400",""
"C0V640","2019-09-30 19:00:00","35.000","7.000","3.900","28.400","0.750","995.100","","0.000","-99.000","-99.000","-99.000","31.000","","25.900",""
"C0AH80","2019-09-30 19:00:00","68.000","38.000","5.500","23.700","0.930","991.900","","62.000","13.700","21.000","","26.700","","23.500",""
"C0K250","2019-09-30 19:00:00","12.000","23.000","7.900","24.800","0.910","999.000","","0.000","15.400","30.000","","31.700","","23.500",""
"C0I410","2019-09-30 19:00:00","180.000","2.000","2.900","24.800","0.850","978.900","","0.500","-99.000","-99.000","-99.000","28.400","","23.200",""
"C0M410","2019-09-30 19:00:00","245.000","351.000","1.800","25.100","0.990","968.200","","0.500","-99.000","-99.000","-99.000","29.200","","22.500",""
"C0F9Z0","2019-09-30 19:00:00","3193.000","13.000","5.800","9.000","1.000","688.600","","2.000","12.200","12.000","","10.000","","6.200",""
"C0G810","2019-09-30 19:00:00","26.000","351.000","3.100","26.000","0.880","995.700","","0.000","10.100","353.000","","32.100","","26.000",""
"C0U650","2019-09-30 19:00:00","442.000","38.000","4.800","22.000","0.930","951.300","","112.000","17.500","54.000","","24.000","","20.900",""
"C0D660","2019-09-30 19:00:00","65.000","44.000","4.400","23.900","0.890","994.000","","8.000","13.900","31.000","","27.600","","23.900",""
"C0E540","2019-09-30 19:00:00","32.000","39.000","7.700","24.300","0.910","997.400","","0.500","17.700","18.000","","28.600","","24.200",""
"C0W170","2019-09-30 19:00:00","42.000","17.000","7.700","23.500","0.910","1003.500","","18.500","14.700","26.000","","24.800","","22.400",""
"C0Z150","2019-09-30 19:00:00","27.000","249.000","3.400","24.000","0.960","993.900","","38.000","-99.000","-99.000","-99.000","28.700","","23.900",""
"C0S840","2019-09-30 19:00:00","22.000","265.000","0.900","26.200","0.870","996.900","","7.500","-99.000","-99.000","-99.000","29.100","","23.700",""
"C0H9A0","2019-09-30 19:00:00","1595.000","222.000","0.900","15.400","0.990","836.400","","7.500","-99.000","-99.000","-99.000","20.800","","15.400",""
"C0Z300","2019-09-30 19:00:00","182.000","292.000","0.500","23.300","0.990","979.100","","73.500","-99.000","-99.000","-99.000","25.600","","21.200",""
"C0G730","2019-09-30 19:00:00","27.000","9.000","7.400","24.100","0.970","997.400","","0.500","15.300","5.000","","30.100","","24.100",""
"C0V730","2019-09-30 19:00:00","33.000","322.000","3.300","29.100","0.780","995.600","","0.000","-99.000","-99.000","-99.000","30.200","","26.100",""
"C0SA00","2019-09-30 19:00:00","466.000","330.000","0.700","25.100","0.730","945.300","","9.500","-99.000","-99.000","-99.000","25.400","","20.900",""
"C0S900","2019-09-30 19:00:00","27.000","241.000","6.000","27.700","0.800","997.800","","33.500","14.800","262.000","","28.000","","23.800",""
"C0C480","2019-09-30 19:00:00","105.000","167.000","0.300","23.700","0.900","989.200","","24.500","-99.000","-99.000","-99.000","26.900","","23.600",""
